ChEMBL_ID,UniProt_Accession
CHEMBL571546,Q9H4B7
CHEMBL571546,P0DPH7
CHEMBL571546,P68366
CHEMBL571546,Q13509
CHEMBL571546,Q71U36
CHEMBL571546,P04350
CHEMBL571546,Q3ZCM7
CHEMBL571546,P07437
CHEMBL571546,P68363
CHEMBL571546,Q9BQE3
CHEMBL571546,Q6PEY2
CHEMBL571546,Q13885
CHEMBL571546,Q9BVA1
CHEMBL571546,Q9BUF5
CHEMBL571546,P43686
CHEMBL571546,P07332
CHEMBL571546,Q8TD08
CHEMBL571546,Q96RG2
CHEMBL571546,P20340
CHEMBL571546,P42680
CHEMBL571546,P11802
CHEMBL571546,Q9Y616
CHEMBL571546,P07949
CHEMBL571546,P51617
CHEMBL571546,P22694
CHEMBL571546,Q9UPZ9
CHEMBL571546,Q13177
CHEMBL571546,Q02880
CHEMBL571546,P61158
CHEMBL571546,Q13882
CHEMBL571546,Q15831
CHEMBL571546,Q9Y6M4
CHEMBL571546,P12268
CHEMBL571546,Q9UKE5
CHEMBL571546,P05771
CHEMBL571546,P41250
CHEMBL571546,O00764
CHEMBL571546,Q9H2G2
CHEMBL571546,P37023
CHEMBL571546,O75460
CHEMBL571546,Q13976
CHEMBL571546,O94804
CHEMBL571546,P42685
CHEMBL571546,Q14289
CHEMBL571546,Q99640
CHEMBL571546,Q14004
CHEMBL571546,Q6PHR2
CHEMBL571546,P41240
CHEMBL571546,Q13418
CHEMBL571546,Q00535
CHEMBL571546,P49748
CHEMBL571546,Q76MJ5
CHEMBL571546,Q13188
CHEMBL571546,Q13627
CHEMBL571546,Q13233
CHEMBL571546,P54756
CHEMBL571546,Q9NWZ3
CHEMBL571546,Q9P1W9
CHEMBL571546,Q9BZL6
CHEMBL571546,Q07912
CHEMBL571546,P30291
CHEMBL571546,O60313
CHEMBL571546,Q15067
CHEMBL571546,P29317
CHEMBL571546,P16591
CHEMBL571546,Q13470
CHEMBL571546,Q8IYD1
CHEMBL571546,Q58FF8
CHEMBL571546,P33991
CHEMBL571546,P53350
CHEMBL571546,P42684
CHEMBL571546,Q15375
CHEMBL571546,P00519
CHEMBL571546,P45984
CHEMBL571546,Q13557
CHEMBL571546,Q16566
CHEMBL571546,Q15392
CHEMBL571546,Q13163
CHEMBL571546,P11216
CHEMBL571546,P08240
CHEMBL571546,O00571
CHEMBL571546,O14578
CHEMBL571546,P54619
CHEMBL571546,P31751
CHEMBL571546,Q16512
CHEMBL571546,P06239
CHEMBL571546,Q99759
CHEMBL571546,Q92918
CHEMBL571546,Q5VT25
CHEMBL571546,P61026
CHEMBL571546,Q00534
CHEMBL571546,P36888
CHEMBL571546,P49411
CHEMBL571546,Q00536
CHEMBL571546,P53671
CHEMBL571546,P07741
CHEMBL571546,P00520
CHEMBL571546,Q6PAJ1
CHEMBL571546,Q8N4C8
CHEMBL571546,P07948
CHEMBL571546,P11388
CHEMBL571546,Q05513
CHEMBL571546,P13861
CHEMBL571546,P50613
CHEMBL571546,Q9BQI3
CHEMBL571546,Q6JQN1
CHEMBL571546,P00533
CHEMBL571546,Q7Z406
CHEMBL571546,P11309
CHEMBL571546,Q9Y463
CHEMBL571546,Q15759
CHEMBL571546,P0DTD1
CHEMBL571546,Q13555
CHEMBL571546,P46734
CHEMBL571546,Q06187
CHEMBL571546,O60841
CHEMBL571546,Q05655
CHEMBL571546,Q9UK32
CHEMBL571546,Q13873
CHEMBL571546,Q16513
CHEMBL571546,Q8IW41
CHEMBL571546,Q9Y243
CHEMBL571546,P08069
CHEMBL571546,Q9H773
CHEMBL571546,Q7L7X3
CHEMBL571546,Q5HYI8
CHEMBL571546,Q96RR4
CHEMBL571546,O60885
CHEMBL571546,O94806
CHEMBL571546,Q00526
CHEMBL571546,P51956
CHEMBL571546,P45983
CHEMBL571546,Q05397
CHEMBL571546,Q15569
CHEMBL571546,Q9H0K1
CHEMBL571546,Q16539
CHEMBL571546,P04629
CHEMBL571546,P54760
CHEMBL571546,Q8IVH8
CHEMBL571546,P23443
CHEMBL571546,P22607
CHEMBL571546,P52564
CHEMBL571546,Q9UHD8
CHEMBL571546,P00519
CHEMBL571546,P11274
CHEMBL571546,P07947
CHEMBL571546,P38117
CHEMBL571546,P16083
CHEMBL571546,P30086
CHEMBL571546,O14976
CHEMBL571546,Q13164
CHEMBL571546,Q86TW2
CHEMBL571546,P27707
CHEMBL571546,Q13705
CHEMBL571546,Q9Y2K2
CHEMBL571546,Q01813
CHEMBL571546,Q9NSY1
CHEMBL571546,P49841
CHEMBL571546,P48729
CHEMBL571546,Q9NTK5
CHEMBL571546,O75676
CHEMBL571546,Q15746
CHEMBL571546,P36507
CHEMBL571546,Q9Y572
CHEMBL571546,O15197
CHEMBL571546,Q2M2I8
CHEMBL571546,Q99683
CHEMBL571546,Q9H093
CHEMBL571546,P54819
CHEMBL571546,P54764
CHEMBL571546,Q00537
CHEMBL571546,Q13043
CHEMBL571546,Q08345
CHEMBL571546,P15735
CHEMBL571546,Q9P0J0
CHEMBL571546,P53667
CHEMBL571546,Q9UBN7
CHEMBL571546,P49585
CHEMBL571546,Q9BZE4
CHEMBL571546,P49840
CHEMBL571546,P51812
CHEMBL571546,Q04759
CHEMBL571546,O43353
CHEMBL571546,Q15208
CHEMBL571546,P31749
CHEMBL571546,Q16832
CHEMBL571546,P08581
CHEMBL571546,P49589
CHEMBL571546,P08574
CHEMBL571546,Q9H0A0
CHEMBL571546,Q9NYL2
CHEMBL571546,P11274
CHEMBL571546,O15254
CHEMBL571546,O75385
CHEMBL571546,Q9Y2U5
CHEMBL571546,Q9Y2H1
CHEMBL571546,Q9NSD9
CHEMBL571546,P27448
CHEMBL571546,P31153
CHEMBL571546,P55201
CHEMBL571546,Q96PY6
CHEMBL571546,Q8TBX8
CHEMBL571546,Q96L34
CHEMBL571546,Q9UL54
CHEMBL4297585,P0DTD1
CHEMBL3989868,P55263
CHEMBL3989868,Q00526
CHEMBL3989868,Q9HCP0
CHEMBL3989868,P23458
CHEMBL3989868,O95835
CHEMBL3989868,P06737
CHEMBL3989868,O95347
CHEMBL3989868,O00238
CHEMBL3989868,P06493
CHEMBL3989868,O75716
CHEMBL3989868,Q58FF8
CHEMBL3989868,P33991
CHEMBL3989868,Q8NI60
CHEMBL3989868,P36894
CHEMBL3989868,P51956
CHEMBL3989868,P45983
CHEMBL3989868,P06213
CHEMBL3989868,P17252
CHEMBL3989868,P54577
CHEMBL3989868,P30519
CHEMBL3989868,P17612
CHEMBL3989868,O95382
CHEMBL3989868,Q05397
CHEMBL3989868,Q15569
CHEMBL3989868,P42684
CHEMBL3989868,Q9H0K1
CHEMBL3989868,P21709
CHEMBL3989868,Q16539
CHEMBL3989868,O43683
CHEMBL3989868,P08631
CHEMBL3989868,P63000
CHEMBL3989868,Q15375
CHEMBL3989868,P15056
CHEMBL3989868,P00519
CHEMBL3989868,P10398
CHEMBL3989868,P04629
CHEMBL3989868,P54760
CHEMBL3989868,Q9UGJ0
CHEMBL3989868,P51159
CHEMBL3989868,Q8IVH8
CHEMBL3989868,P45984
CHEMBL3989868,P04626
CHEMBL3989868,Q13557
CHEMBL3989868,Q16566
CHEMBL3989868,Q15392
CHEMBL3989868,P23443
CHEMBL3989868,Q13163
CHEMBL3989868,P22612
CHEMBL3989868,Q7L2E3
CHEMBL3989868,P52564
CHEMBL3989868,P12236
CHEMBL3989868,P11216
CHEMBL3989868,Q9UHD8
CHEMBL3989868,P42285
CHEMBL3989868,P35580
CHEMBL3989868,P08240
CHEMBL3989868,Q9NSE4
CHEMBL3989868,Q96S44
CHEMBL3989868,Q9H2K8
CHEMBL3989868,P09619
CHEMBL3989868,Q14683
CHEMBL3989868,O00571
CHEMBL3989868,P18074
CHEMBL3989868,O00311
CHEMBL3989868,P07947
CHEMBL3989868,P25098
CHEMBL3989868,P62826
CHEMBL3989868,O95819
CHEMBL3989868,P22830
CHEMBL3989868,O14578
CHEMBL3989868,P16083
CHEMBL3989868,Q04771
CHEMBL3989868,P24941
CHEMBL3989868,Q6DT37
CHEMBL3989868,P61160
CHEMBL3989868,Q02750
CHEMBL3989868,P53779
CHEMBL3989868,P54619
CHEMBL3989868,P11362
CHEMBL3989868,P31751
CHEMBL3989868,Q16512
CHEMBL3989868,P30086
CHEMBL3989868,P06239
CHEMBL3989868,Q99759
CHEMBL3989868,Q92918
CHEMBL3989868,P41743
CHEMBL3989868,Q5VT25
CHEMBL3989868,Q9NU22
CHEMBL3989868,O96013
CHEMBL3989868,O14976
CHEMBL3989868,P61026
CHEMBL3989868,Q9P2R7
CHEMBL3989868,P36897
CHEMBL3989868,Q00534
CHEMBL3989868,Q13164
CHEMBL3989868,Q86TW2
CHEMBL3989868,P27707
CHEMBL3989868,Q13705
CHEMBL3989868,Q9Y2K2
CHEMBL3989868,Q9Y2W1
CHEMBL3989868,P19784
CHEMBL3989868,P36888
CHEMBL3989868,Q01813
CHEMBL3989868,P49411
CHEMBL3989868,Q16644
CHEMBL3989868,Q9NSY1
CHEMBL3989868,P50750
CHEMBL3989868,Q00536
CHEMBL3989868,Q9HAZ1
CHEMBL3989868,P49841
CHEMBL3989868,Q6ZSR9
CHEMBL3989868,Q9P289
CHEMBL3989868,P53671
CHEMBL3989868,O14757
CHEMBL3989868,Q6P5Z2
CHEMBL3989868,Q8N4C8
CHEMBL3989868,O75676
CHEMBL3989868,Q9NTK5
CHEMBL3989868,P43405
CHEMBL3989868,Q15746
CHEMBL3989868,Q7RTN6
CHEMBL3989868,O76039
CHEMBL3989868,Q04912
CHEMBL3989868,P36507
CHEMBL3989868,P51955
CHEMBL3989868,Q15418
CHEMBL3989868,P31689
CHEMBL3989868,P28482
CHEMBL3989868,O75582
CHEMBL3989868,P43686
CHEMBL3989868,P07332
CHEMBL3989868,Q8TD08
CHEMBL3989868,Q9Y572
CHEMBL3989868,Q96RG2
CHEMBL3989868,P07948
CHEMBL3989868,Q32MK0
CHEMBL3989868,P78368
CHEMBL3989868,P20340
CHEMBL3989868,P11388
CHEMBL3989868,Q05513
CHEMBL3989868,P42680
CHEMBL3989868,Q14164
CHEMBL3989868,Q12851
CHEMBL3989868,Q92499
CHEMBL3989868,O15197
CHEMBL3989868,Q07002
CHEMBL3989868,P11802
CHEMBL3989868,P13861
CHEMBL3989868,Q2M2I8
CHEMBL3989868,P50613
CHEMBL3989868,Q99683
CHEMBL3989868,P12931
CHEMBL3989868,Q9BQI3
CHEMBL3989868,Q9Y616
CHEMBL3989868,P07949
CHEMBL3989868,P51617
CHEMBL3989868,P48426
CHEMBL3989868,Q9H093
CHEMBL3989868,P22694
CHEMBL3989868,P05141
CHEMBL3989868,Q9UPZ9
CHEMBL3989868,P54819
CHEMBL3989868,P54764
CHEMBL3989868,Q8TD19
CHEMBL3989868,Q00537
CHEMBL3989868,Q13177
CHEMBL3989868,Q13043
CHEMBL3989868,Q6JQN1
CHEMBL3989868,P37173
CHEMBL3989868,Q08345
CHEMBL3989868,Q9Y4K4
CHEMBL3989868,Q02880
CHEMBL3989868,P15735
CHEMBL3989868,P61158
CHEMBL3989868,Q9UM73
CHEMBL3989868,Q13882
CHEMBL3989868,P43250
CHEMBL3989868,Q9P0J0
CHEMBL3989868,P53667
CHEMBL3989868,P00533
CHEMBL3989868,Q15831
CHEMBL3989868,Q9Y6M4
CHEMBL3989868,P36896
CHEMBL3989868,P12268
CHEMBL3989868,Q9UBN7
CHEMBL3989868,Q9UKE5
CHEMBL3989868,P05771
CHEMBL3989868,P41250
CHEMBL3989868,P49585
CHEMBL3989868,Q7Z406
CHEMBL3989868,P11309
CHEMBL3989868,Q9UHD2
CHEMBL3989868,Q9BZE4
CHEMBL3989868,O00764
CHEMBL3989868,Q9H2G2
CHEMBL3989868,P49674
CHEMBL3989868,P49840
CHEMBL3989868,Q15759
CHEMBL3989868,P51812
CHEMBL3989868,Q04759
CHEMBL3989868,O75460
CHEMBL3989868,P29323
CHEMBL3989868,P0DTD1
CHEMBL3989868,Q13976
CHEMBL3989868,P06241
CHEMBL3989868,Q9UBE8
CHEMBL3989868,O43353
CHEMBL3989868,Q13464
CHEMBL3989868,Q13555
CHEMBL3989868,P31749
CHEMBL3989868,P46734
CHEMBL3989868,P42685
CHEMBL3989868,Q86XP3
CHEMBL3989868,Q14289
CHEMBL3989868,Q16832
CHEMBL3989868,Q99640
CHEMBL3989868,O94804
CHEMBL3989868,Q14004
CHEMBL3989868,Q12866
CHEMBL3989868,P08581
CHEMBL3989868,Q6PHR2
CHEMBL3989868,P49137
CHEMBL3989868,O75643
CHEMBL3989868,Q06187
CHEMBL3989868,P49589
CHEMBL3989868,P41240
CHEMBL3989868,O60841
CHEMBL3989868,Q13418
CHEMBL3989868,P08574
CHEMBL3989868,P27361
CHEMBL3989868,Q05655
CHEMBL3989868,O75116
CHEMBL3989868,Q14839
CHEMBL3989868,Q00535
CHEMBL3989868,Q9UK32
CHEMBL3989868,P49748
CHEMBL3989868,Q13873
CHEMBL3989868,Q9NYV4
CHEMBL3989868,Q76MJ5
CHEMBL3989868,Q9H0A0
CHEMBL3989868,Q16513
CHEMBL3989868,Q96S53
CHEMBL3989868,Q9NYL2
CHEMBL3989868,Q13188
CHEMBL3989868,Q14680
CHEMBL3989868,Q13131
CHEMBL3989868,O00444
CHEMBL3989868,Q13627
CHEMBL3989868,Q8IW41
CHEMBL3989868,P11274
CHEMBL3989868,Q13233
CHEMBL3989868,O15254
CHEMBL3989868,Q9Y243
CHEMBL3989868,P54753
CHEMBL3989868,P54756
CHEMBL3989868,Q709F0
CHEMBL3989868,Q9NWZ3
CHEMBL3989868,O00264
CHEMBL3989868,Q9BZL6
CHEMBL3989868,O75385
CHEMBL3989868,P30085
CHEMBL3989868,P26196
CHEMBL3989868,Q9Y6R4
CHEMBL3989868,Q9Y6E0
CHEMBL3989868,Q07912
CHEMBL3989868,Q16584
CHEMBL3989868,Q8TDX7
CHEMBL3989868,P08069
CHEMBL3989868,O14965
CHEMBL3989868,P30291
CHEMBL3989868,Q9Y2U5
CHEMBL3989868,Q9H773
CHEMBL3989868,Q7KZI7
CHEMBL3989868,O60313
CHEMBL3989868,Q7L7X3
CHEMBL3989868,Q5HYI8
CHEMBL3989868,P29317
CHEMBL3989868,Q9NSD9
CHEMBL3989868,P16591
CHEMBL3989868,Q13470
CHEMBL3989868,Q9Y5S2
CHEMBL3989868,P27448
CHEMBL3989868,Q96RR4
CHEMBL3989868,P31153
CHEMBL3989868,Q96PY6
CHEMBL3989868,Q8TBX8
CHEMBL3989868,Q96L34
CHEMBL3989868,P48730
CHEMBL3989868,Q96GD4
CHEMBL3989868,Q9UL54
CHEMBL3989868,P29597
CHEMBL3989868,O94806
CHEMBL3989868,P22234
CHEMBL3655081,P23458
CHEMBL3655081,O60674
CHEMBL3655081,P29597
CHEMBL3655081,P23458
CHEMBL3655081,O60674
CHEMBL3655081,P29597
CHEMBL3655081,O60674
CHEMBL3655081,P49841
CHEMBL3655081,P35968
CHEMBL3655081,P00519
CHEMBL3655081,O14965
CHEMBL3655081,P22607
CHEMBL3655081,P23458
CHEMBL3655081,O60674
CHEMBL3655081,P52333
CHEMBL3655081,P23458
CHEMBL3655081,P29597
CHEMBL3655081,P28482
CHEMBL3655081,P55201
CHEMBL3655081,P21397
CHEMBL3655081,P48730
CHEMBL3655081,O60885
CHEMBL3655081,P24941
CHEMBL3655081,P52333
CHEMBL3655081,P23458
CHEMBL3655081,O15164
CHEMBL3655081,P29597
CHEMBL4208229,P11712
CHEMBL4208229,P49841
CHEMBL4208229,P10635
CHEMBL4208229,P00519
CHEMBL4208229,P00519
CHEMBL4208229,P11274
CHEMBL4208229,Q96SW2
CHEMBL4208229,O14965
CHEMBL4208229,P22607
CHEMBL4208229,P28482
CHEMBL4208229,P55201
CHEMBL4208229,P00519
CHEMBL4208229,P11274
CHEMBL4208229,P08684
CHEMBL4208229,Q12809
CHEMBL4208229,P48730
CHEMBL4208229,O60885
CHEMBL4208229,P24941
CHEMBL4208229,O15164
CHEMBL3991065,O60894
CHEMBL3991065,Q16602
CHEMBL3989871,P0DTD1
CHEMBL2005186,Q9HCP0
CHEMBL2005186,Q96SB4
CHEMBL2005186,P06493
CHEMBL2005186,Q13153
CHEMBL2005186,Q9HBH9
CHEMBL2005186,O60674
CHEMBL2005186,Q13237
CHEMBL2005186,O96017
CHEMBL2005186,P45983
CHEMBL2005186,P06213
CHEMBL2005186,P17612
CHEMBL2005186,Q05397
CHEMBL2005186,Q15303
CHEMBL2005186,P04629
CHEMBL2005186,P04626
CHEMBL2005186,P45984
CHEMBL2005186,Q13557
CHEMBL2005186,P07333
CHEMBL2005186,P23443
CHEMBL2005186,O15264
CHEMBL2005186,P10721
CHEMBL2005186,P35916
CHEMBL2005186,P22607
CHEMBL2005186,P30530
CHEMBL2005186,Q08881
CHEMBL2005186,O00311
CHEMBL2005186,Q9UEE5
CHEMBL2005186,P51451
CHEMBL2005186,O95819
CHEMBL2005186,P05129
CHEMBL2005186,P24941
CHEMBL2005186,P11362
CHEMBL2005186,P31751
CHEMBL2005186,P41743
CHEMBL2005186,P06239
CHEMBL2005186,Q5VT25
CHEMBL2005186,O96013
CHEMBL2005186,P36888
CHEMBL2005186,Q16644
CHEMBL2005186,Q06418
CHEMBL2005186,P49841
CHEMBL2005186,Q9HAZ1
CHEMBL2005186,O14757
CHEMBL2005186,Q8N4C8
CHEMBL2005186,P48729
CHEMBL2005186,P51957
CHEMBL2005186,P51955
CHEMBL2005186,P52333
CHEMBL2005186,Q9NR20
CHEMBL2005186,O75582
CHEMBL2005186,P28482
CHEMBL2005186,Q8TDC3
CHEMBL2005186,P07948
CHEMBL2005186,P78368
CHEMBL2005186,O15530
CHEMBL2005186,Q9HBY8
CHEMBL2005186,Q14012
CHEMBL2005186,O15075
CHEMBL2005186,Q05513
CHEMBL2005186,Q12851
CHEMBL2005186,P68400
CHEMBL2005186,Q9H3Y6
CHEMBL2005186,P12931
CHEMBL2005186,O43293
CHEMBL2005186,P53778
CHEMBL2005186,P07949
CHEMBL2005186,P51617
CHEMBL2005186,O00418
CHEMBL2005186,P42679
CHEMBL2005186,Q9Y4K4
CHEMBL2005186,P15735
CHEMBL2005186,Q9UM73
CHEMBL2005186,Q13554
CHEMBL2005186,P00533
CHEMBL2005186,Q9Y6M4
CHEMBL2005186,Q8NE63
CHEMBL2005186,Q9UBN7
CHEMBL2005186,P11309
CHEMBL2005186,Q9H2G2
CHEMBL2005186,P51812
CHEMBL2005186,P49840
CHEMBL2005186,Q96PF2
CHEMBL2005186,P0DTD1
CHEMBL2005186,Q13976
CHEMBL2005186,P08922
CHEMBL2005186,Q16620
CHEMBL2005186,Q13464
CHEMBL2005186,Q13555
CHEMBL2005186,P31749
CHEMBL2005186,P11166
CHEMBL2005186,P42685
CHEMBL2005186,Q14289
CHEMBL2005186,P49760
CHEMBL2005186,P08581
CHEMBL2005186,P49137
CHEMBL2005186,Q06187
CHEMBL2005186,Q05655
CHEMBL2005186,O75116
CHEMBL2005186,Q00535
CHEMBL2005186,Q9BXA7
CHEMBL2005186,Q16513
CHEMBL2005186,Q9NYL2
CHEMBL2005186,Q13188
CHEMBL2005186,Q14680
CHEMBL2005186,Q13131
CHEMBL2005186,O00444
CHEMBL2005186,Q13627
CHEMBL2005186,Q8IW41
CHEMBL2005186,Q9Y243
CHEMBL2005186,Q9NWZ3
CHEMBL2005186,P35968
CHEMBL2005186,Q9P1W9
CHEMBL2005186,Q86V86
CHEMBL2005186,Q9BZL6
CHEMBL2005186,P08069
CHEMBL2005186,O14965
CHEMBL2005186,Q7KZI7
CHEMBL2005186,Q7L7X3
CHEMBL2005186,Q16288
CHEMBL2005186,P29317
CHEMBL2005186,P16591
CHEMBL2005186,Q9H2X6
CHEMBL2005186,P27448
CHEMBL2005186,P48730
CHEMBL2005186,Q96GD4
CHEMBL2005186,P29597
CHEMBL2005186,P43405
CHEMBL4585668,Q9UBY5
CHEMBL4585668,P17252
CHEMBL4585668,P06213
CHEMBL4585668,Q02156
CHEMBL4585668,P11712
CHEMBL4585668,P10635
CHEMBL4585668,P18031
CHEMBL4585668,Q16539
CHEMBL4585668,Q9UK17
CHEMBL4585668,P00519
CHEMBL4585668,P21554
CHEMBL4585668,O43613
CHEMBL4585668,P21730
CHEMBL4585668,Q9Y5N1
CHEMBL4585668,Q13557
CHEMBL4585668,Q16566
CHEMBL4585668,P23443
CHEMBL4585668,P63252
CHEMBL4585668,P08913
CHEMBL4585668,P30968
CHEMBL4585668,P37288
CHEMBL4585668,O43193
CHEMBL4585668,P05129
CHEMBL4585668,Q14524
CHEMBL4585668,Q9HB89
CHEMBL4585668,P31751
CHEMBL4585668,P11229
CHEMBL4585668,P20813
CHEMBL4585668,P41743
CHEMBL4585668,O75795
CHEMBL4585668,P17706
CHEMBL4585668,P36888
CHEMBL4585668,P49238
CHEMBL4585668,Q8TDS4
CHEMBL4585668,P31391
CHEMBL4585668,P24723
CHEMBL4585668,P21731
CHEMBL4585668,P30989
CHEMBL4585668,P49841
CHEMBL4585668,P43119
CHEMBL4585668,P51946
CHEMBL4585668,P50613
CHEMBL4585668,P51948
CHEMBL4585668,P08908
CHEMBL4585668,P49146
CHEMBL4585668,Q99500
CHEMBL4585668,P24941
CHEMBL4585668,P20248
CHEMBL4585668,Q13258
CHEMBL4585668,P25101
CHEMBL4585668,P28482
CHEMBL4585668,P43116
CHEMBL4585668,Q92633
CHEMBL4585668,P24530
CHEMBL4585668,P21918
CHEMBL4585668,Q9Y3Q4
CHEMBL4585668,O60563
CHEMBL4585668,P50750
CHEMBL4585668,P0DMS8
CHEMBL4585668,P25100
CHEMBL4585668,P07948
CHEMBL4585668,Q03431
CHEMBL4585668,P43115
CHEMBL4585668,P41143
CHEMBL4585668,Q9UKP6
CHEMBL4585668,P41587
CHEMBL4585668,Q05513
CHEMBL4585668,P25021
CHEMBL4585668,P05177
CHEMBL4585668,Q8TCW9
CHEMBL4585668,P51787
CHEMBL4585668,P24864
CHEMBL4585668,Q00526
CHEMBL4585668,P35368
CHEMBL4585668,P18089
CHEMBL4585668,P15735
CHEMBL4585668,Q13554
CHEMBL4585668,Q15831
CHEMBL4585668,P30556
CHEMBL4585668,P25024
CHEMBL4585668,P30559
CHEMBL4585668,P05771
CHEMBL4585668,P10632
CHEMBL4585668,P34972
CHEMBL4585668,P47900
CHEMBL4585668,P06881
CHEMBL4585668,Q04759
CHEMBL4585668,P08172
CHEMBL4585668,Q13976
CHEMBL4585668,P25103
CHEMBL4585668,P08684
CHEMBL4585668,P29371
CHEMBL4585668,P20309
CHEMBL4585668,P21462
CHEMBL4585668,P30411
CHEMBL4585668,Q13555
CHEMBL4585668,P32246
CHEMBL4585668,P35372
CHEMBL4585668,P33261
CHEMBL4585668,Q05655
CHEMBL4585668,O75116
CHEMBL4585668,P01215
CHEMBL4585668,Q13936
CHEMBL4585668,Q13698
CHEMBL4585668,Q01668
CHEMBL4585668,O60840
CHEMBL4585668,P33032
CHEMBL4585668,P30542
CHEMBL4585668,P28223
CHEMBL4585668,P32239
CHEMBL4585668,P14416
CHEMBL4585668,P41597
CHEMBL4585668,P43088
CHEMBL4585668,Q13131
CHEMBL4585668,P35348
CHEMBL4585668,P24864
CHEMBL4585668,P24941
CHEMBL4585668,Q99814
CHEMBL4585668,P32241
CHEMBL4585668,P41595
CHEMBL4585668,P35367
CHEMBL4585668,Q00535
CHEMBL4585668,Q15078
CHEMBL4585668,P25105
CHEMBL4585668,P28335
CHEMBL4585668,P22460
CHEMBL4585668,P41145
CHEMBL4585668,P47211
CHEMBL4585668,P49683
CHEMBL4585668,P21728
CHEMBL4585668,Q15139
CHEMBL4585668,Q15722
CHEMBL4585668,P34998
CHEMBL4585668,P30518
CHEMBL4585668,Q12809
CHEMBL4585668,Q9Y271
CHEMBL4585668,P06493
CHEMBL4585668,P14635
CHEMBL2403238,Q9UBN7
CHEMBL2403238,P0DTD1
CHEMBL2403238,P08684
CHEMBL2403238,Q7ZJM1
CHEMBL3989915,P41145
CHEMBL3989915,P33534
CHEMBL2146102,Q9NPD5
CHEMBL2146102,P0DTD1
CHEMBL1230314,P0DTD1
CHEMBL1230314,Q9UBN7
CHEMBL1230314,P03372
CHEMBL1230314,Q92731
CHEMBL1631694,Q9UBN7
CHEMBL1631694,P0DTD1
CHEMBL2181927,P10275
CHEMBL2181927,P08235
CHEMBL2181927,P06401
CHEMBL2181927,P04150
CHEMBL1852688,Q96SB4
CHEMBL1852688,P23458
CHEMBL1852688,P06493
CHEMBL1852688,P42338
CHEMBL1852688,Q13153
CHEMBL1852688,Q9HBH9
CHEMBL1852688,O60674
CHEMBL1852688,O96017
CHEMBL1852688,P53350
CHEMBL1852688,P17252
CHEMBL1852688,P45983
CHEMBL1852688,P06213
CHEMBL1852688,Q9UBF8
CHEMBL1852688,P17612
CHEMBL1852688,Q05397
CHEMBL1852688,Q15303
CHEMBL1852688,P11712
CHEMBL1852688,P10635
CHEMBL1852688,Q16539
CHEMBL1852688,P08631
CHEMBL1852688,Q15375
CHEMBL1852688,P15056
CHEMBL1852688,P00519
CHEMBL1852688,P04626
CHEMBL1852688,P54760
CHEMBL1852688,Q03142
CHEMBL1852688,Q09013
CHEMBL1852688,P45984
CHEMBL1852688,O95747
CHEMBL1852688,Q13557
CHEMBL1852688,Q16566
CHEMBL1852688,O15264
CHEMBL1852688,P10721
CHEMBL1852688,P35916
CHEMBL1852688,P22607
CHEMBL1852688,P52564
CHEMBL1852688,Q9UKI8
CHEMBL1852688,P00519
CHEMBL1852688,P11274
CHEMBL1852688,P30530
CHEMBL1852688,Q9UEE5
CHEMBL1852688,P07947
CHEMBL1852688,P22830
CHEMBL1852688,P16083
CHEMBL1852688,P29597
CHEMBL1852688,P24941
CHEMBL1852688,O15164
CHEMBL1852688,P53779
CHEMBL1852688,P11362
CHEMBL1852688,Q16512
CHEMBL1852688,P06239
CHEMBL1852688,Q5VT25
CHEMBL1852688,O14976
CHEMBL1852688,O96013
CHEMBL1852688,Q9UPE1
CHEMBL1852688,P19784
CHEMBL1852688,P36888
CHEMBL1852688,O14733
CHEMBL1852688,P42336
CHEMBL1852688,P49841
CHEMBL1852688,Q9NSY1
CHEMBL1852688,Q00536
CHEMBL1852688,P22455
CHEMBL1852688,P33981
CHEMBL1852688,O94768
CHEMBL1852688,Q9P289
CHEMBL1852688,P51955
CHEMBL1852688,Q04912
CHEMBL1852688,P45985
CHEMBL1852688,Q15418
CHEMBL1852688,P52333
CHEMBL1852688,P28482
CHEMBL1852688,O75582
CHEMBL1852688,P07332
CHEMBL1852688,Q8TD08
CHEMBL1852688,P49761
CHEMBL1852688,P07948
CHEMBL1852688,P49759
CHEMBL1852688,P43403
CHEMBL1852688,P34947
CHEMBL1852688,O15075
CHEMBL1852688,P41279
CHEMBL1852688,P68400
CHEMBL1852688,P05177
CHEMBL1852688,P11802
CHEMBL1852688,Q2M2I8
CHEMBL1852688,Q99683
CHEMBL1852688,P12931
CHEMBL1852688,O43293
CHEMBL1852688,P53778
CHEMBL1852688,P07949
CHEMBL1852688,P51813
CHEMBL1852688,Q9H4A3
CHEMBL1852688,P54764
CHEMBL1852688,P53355
CHEMBL1852688,Q13043
CHEMBL1852688,Q13177
CHEMBL1852688,P16234
CHEMBL1852688,P15735
CHEMBL1852688,Q9UM73
CHEMBL1852688,Q13554
CHEMBL1852688,P00533
CHEMBL1852688,Q9Y6M4
CHEMBL1852688,Q9UBN7
CHEMBL1852688,P42345
CHEMBL1852688,Q00532
CHEMBL1852688,P11309
CHEMBL1852688,Q9H2G2
CHEMBL1852688,P49674
CHEMBL1852688,O75955
CHEMBL1852688,O00329
CHEMBL1852688,Q04759
CHEMBL1852688,P0DTD1
CHEMBL1852688,P08922
CHEMBL1852688,P08684
